review_text,rating,review_date,bank,source,app_package,clean_text,sentiment_label,sentiment_score,theme,category
topp,5,2025-09-01,CBE,Google Play,com.combanketh.mobilebanking,topp,POSITIVE,0.9706206321716307,Other,Other
I appreciate it,5,2025-09-01,CBE,Google Play,com.combanketh.mobilebanking,i appreciate it,POSITIVE,0.999839186668396,Other,Other
v.good app,5,2025-09-01,CBE,Google Play,com.combanketh.mobilebanking,v good app,POSITIVE,0.9978657364845276,Other,Other
sahib amin jamal,1,2025-08-30,CBE,Google Play,com.combanketh.mobilebanking,sahib amin jamal,POSITIVE,0.8987877368927002,Other,Other
installi,5,2025-08-30,CBE,Google Play,com.combanketh.mobilebanking,installi,NEGATIVE,0.9575467109680176,Other,Other
very good apps,5,2025-08-30,CBE,Google Play,com.combanketh.mobilebanking,very good apps,POSITIVE,0.9998751878738404,Other,Other
👍👍👍👍,1,2025-08-30,CBE,Google Play,com.combanketh.mobilebanking,,POSITIVE,0.7481208443641663,Other,Other
the app say it is not compatible with ur phone can u fix it it is not updating.,1,2025-08-30,CBE,Google Play,com.combanketh.mobilebanking,the app say it is not compatible with ur phone can u fix it it is not updating,NEGATIVE,0.9997860789299012,Other,Other
"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",5,2025-08-29,CBE,Google Play,com.combanketh.mobilebanking,i would like to give you some feedback on current update its very nice and easy to use but in some button there is still not improved for example while iwant to check my recent txn it not well sequenced and arranged or some txn may not appear becouse of this i see many of users of this app discomferted maily merchants and those make high txn daily improve and miximize the txn shown to 300 up to 500 make searchable recent txn button all in all the bank i relly on cbe my bank,NEGATIVE,0.9975982308387756,Other,Other
tinishu titiba,5,2025-08-29,CBE,Google Play,com.combanketh.mobilebanking,tinishu titiba,NEGATIVE,0.7159718871116638,Other,Other
"essy to use ,has great interface and user-friendly g",5,2025-08-29,CBE,Google Play,com.combanketh.mobilebanking,essy to use has great interface and user friendly g,POSITIVE,0.9994834661483764,Features/UI,Other
Yuuuuu,5,2025-08-29,CBE,Google Play,com.combanketh.mobilebanking,yuuuuu,NEGATIVE,0.9227678775787354,Other,Other
I found it very much friendly,5,2025-08-29,CBE,Google Play,com.combanketh.mobilebanking,i found it very much friendly,POSITIVE,0.9997764229774476,Other,Other
"Very useful app, while we use CBE.",5,2025-08-28,CBE,Google Play,com.combanketh.mobilebanking,very useful app while we use cbe,POSITIVE,0.998753786087036,Other,Other
woooow,5,2025-08-28,CBE,Google Play,com.combanketh.mobilebanking,woooow,POSITIVE,0.9561602473258972,Other,Other
Redmi,1,2025-08-28,CBE,Google Play,com.combanketh.mobilebanking,redmi,POSITIVE,0.9882866740226746,Other,Other
አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,5,2025-08-28,CBE,Google Play,com.combanketh.mobilebanking,,POSITIVE,0.7481208443641663,Other,Other
kamil aweil,5,2025-08-28,CBE,Google Play,com.combanketh.mobilebanking,kamil aweil,POSITIVE,0.9943663477897644,Other,Other
In your next update can you come with night mode future,5,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,in your next update can you come with night mode future,NEGATIVE,0.6754574179649353,Other,Other
"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,truly super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as telebirr super app thus cbe is my top ultimate choice that i prefer over the other bank due to its beautiful power of lead as a result i could recommend cbe to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker thank you,POSITIVE,0.9991533756256104,Features/UI,Other
mayreba app you its better if you use other banks,1,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,mayreba app you its better if you use other banks,NEGATIVE,0.9957265853881836,Other,Other
Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,1,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,not prefect transfer to other bank the mony not deliverd imidetliy take three or five days,NEGATIVE,0.9938230514526368,Other,Other
let us know before you shut down the app,4,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,let us know before you shut down the app,NEGATIVE,0.9973037242889404,Other,Other
excited,5,2025-08-27,CBE,Google Play,com.combanketh.mobilebanking,excited,POSITIVE,0.9997768998146056,Other,Other
amizing,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,amizing,NEGATIVE,0.9881719946861268,Other,Other
love it,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,love it,POSITIVE,0.99987530708313,Other,Other
yes it is v good,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,yes it is v good,POSITIVE,0.9994988441467284,Other,Other
A great update in the Mobile Banking Application. Thanks for the System and customization department,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,a great update in the mobile banking application thanks for the system and customization department,POSITIVE,0.998874843120575,Other,Other
this app is smart.,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,this app is smart,POSITIVE,0.9998337030410768,Other,Other
I am happy,5,2025-08-26,CBE,Google Play,com.combanketh.mobilebanking,i am happy,POSITIVE,0.9998801946640016,Other,Other
Still I have not face critical problems sometimes delay to open,4,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,still i have not face critical problems sometimes delay to open,POSITIVE,0.9847297072410583,Performance,Other
ጤና ከድረ,5,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,,POSITIVE,0.7481208443641663,Other,Other
The connection between bank and the app is lag relationship this must be corrected.,4,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,the connection between bank and the app is lag relationship this must be corrected,NEGATIVE,0.999610960483551,Performance,Other
I have forgotten mobail banking password,5,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,i have forgotten mobail banking password,NEGATIVE,0.99432772397995,Login/Access,Other
Thank you,5,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,thank you,POSITIVE,0.9998352527618408,Other,Other
muktaar Abraahim,5,2025-08-25,CBE,Google Play,com.combanketh.mobilebanking,muktaar abraahim,NEGATIVE,0.9458083510398864,Other,Other
🤞Good One,5,2025-08-24,CBE,Google Play,com.combanketh.mobilebanking,good one,POSITIVE,0.9998288154602052,Other,Other
why does it say change pin to 6 digits is that right?,4,2025-08-24,CBE,Google Play,com.combanketh.mobilebanking,why does it say change pin to 6 digits is that right,POSITIVE,0.9996633529663086,Other,Other
One of the worst mobile banking apps in Ethiopia. You can't access your txn record for more than 2 weeks.,1,2025-08-24,CBE,Google Play,com.combanketh.mobilebanking,one of the worst mobile banking apps in ethiopia you can t access your txn record for more than 2 weeks,NEGATIVE,0.9996987581253052,Other,Other
i like it and aprshat.,4,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,i like it and aprshat,POSITIVE,0.9995792508125304,Other,Other
"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",4,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,the app has some issues i updated recently and now i am not able to send funds to my telebirr wallet also we need to have a place we save our contacts where we usually send money to after update i keep loosing all the important accounts,NEGATIVE,0.9993546605110168,Other,Other
best app and easy to use,5,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,best app and easy to use,POSITIVE,0.9996281862258912,Other,Other
doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,2,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,doesn t work unless with data doesn t refresh fast other wise functions ok but after the update transferring to telebirr is not working,NEGATIVE,0.9990745782852172,Other,Other
List of transactions can't load over months and years..,1,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,list of transactions can t load over months and years,POSITIVE,0.6324449181556702,Other,Other
transferring money to telebirr is not working,1,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,transferring money to telebirr is not working,NEGATIVE,0.9997877478599548,Other,Other
I don't Like this app and there service fee is highl,5,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,i don t like this app and there service fee is highl,NEGATIVE,0.9943201541900636,Support,Other
አዲሱ Update ጥሩ አይደለም. Update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን Save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል.,2,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,update update save,POSITIVE,0.9000074863433838,Other,Other
this application do not show over all transaction history,3,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,this application do not show over all transaction history,NEGATIVE,0.9990196228027344,Other,Other
this app is very nice but statment history is very shiort atlist add 15 days,4,2025-08-23,CBE,Google Play,com.combanketh.mobilebanking,this app is very nice but statment history is very shiort atlist add 15 days,NEGATIVE,0.9775184988975524,Other,Other
Very disappointing application. it's getting worst by the day. both Amole and their super app. Just abysmal. Very sad.,1,2025-10-31,Dashen,Google Play,com.cr2.amolelight,very disappointing application it s getting worst by the day both amole and their super app just abysmal very sad,NEGATIVE,0.999817669391632,Other,Other
"Banking made simple, smart, and safe.",5,2025-10-28,Dashen,Google Play,com.cr2.amolelight,banking made simple smart and safe,POSITIVE,0.9998164772987366,Other,Other
It is the best of all i liked it i used it almost 2 years. As a idea i ask dashen bank system officier please make it self registerable app,5,2025-10-27,Dashen,Google Play,com.cr2.amolelight,it is the best of all i liked it i used it almost 2 years as a idea i ask dashen bank system officier please make it self registerable app,NEGATIVE,0.9897655248641968,Other,Other
gngu,5,2025-10-20,Dashen,Google Play,com.cr2.amolelight,gngu,NEGATIVE,0.911952018737793,Other,Other
"The app is very good , but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made.Moreover it requires frequent update within short period. Hence improve it accordingly.",4,2025-09-09,Dashen,Google Play,com.cr2.amolelight,the app is very good but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made moreover it requires frequent update within short period hence improve it accordingly,POSITIVE,0.8915618062019348,Features/UI,Other
"The best app and easy to use. The only draw back, it has no password reset option without going to brach. Pls modify it.",3,2025-08-24,Dashen,Google Play,com.cr2.amolelight,the best app and easy to use the only draw back it has no password reset option without going to brach pls modify it,POSITIVE,0.9902341365814208,Login/Access,Other
Please enable the app for sreen shoot,1,2025-08-18,Dashen,Google Play,com.cr2.amolelight,please enable the app for sreen shoot,POSITIVE,0.9716950058937072,Other,Other
good,3,2025-08-11,Dashen,Google Play,com.cr2.amolelight,good,POSITIVE,0.999816119670868,Other,Other
the best mobile banking app in Ethiopia,5,2025-07-19,Dashen,Google Play,com.cr2.amolelight,the best mobile banking app in ethiopia,POSITIVE,0.9997679591178894,Other,Other
ግኡድ app,5,2025-07-17,Dashen,Google Play,com.cr2.amolelight,app,POSITIVE,0.9684572219848632,Other,Other
nice app,5,2025-07-16,Dashen,Google Play,com.cr2.amolelight,nice app,POSITIVE,0.9998061060905457,Other,Other
it's awesome application but there is no available card less système,5,2025-07-11,Dashen,Google Play,com.cr2.amolelight,it s awesome application but there is no available card less syst me,NEGATIVE,0.9786229133605956,Other,Other
